Month,Place,Hour,Day,Crowd_level
October,Admission Cell,15,13,Low
October,Library,16,13,Medium
October,Cafeteria,16,13,Low
October,Lab,16,13,Low
October,Fee Counter,16,13,Medium
October,Bank,16,13,Medium
October,Admission Cell,16,13,Low
October,Library,17,13,Medium
October,Cafeteria,17,13,Low
October,Lab,17,13,Low
October,Fee Counter,17,13,Medium
October,Bank,17,13,Medium
October,Admission Cell,17,13,Low
October,Library,9,14,Medium
October,Cafeteria,9,14,Low
October,Lab,9,14,Medium
October,Fee Counter,9,14,Medium
October,Bank,9,14,Medium
October,Admission Cell,9,14,Low
October,Library,10,14,High
October,Cafeteria,10,14,Medium
October,Lab,10,14,Medium
October,Fee Counter,10,14,Medium
October,Bank,10,14,Medium
October,Admission Cell,10,14,Low
October,Library,11,14,High
October,Cafeteria,11,14,Medium
October,Lab,11,14,Medium
October,Fee Counter,11,14,Medium
October,Bank,11,14,Medium
October,Admission Cell,11,14,Low
October,Library,12,14,High
October,Cafeteria,12,14,High
October,Lab,12,14,Medium
October,Fee Counter,12,14,Medium
October,Bank,12,14,Medium
October,Admission Cell,12,14,Low
October,Library,13,14,Medium
October,Cafeteria,13,14,High
October,Lab,13,14,Medium
October,Fee Counter,13,14,Medium
October,Bank,13,14,Medium
October,Admission Cell,13,14,Low
October,Library,14,14,Medium
October,Cafeteria,14,14,High
October,Lab,14,14,Low
October,Fee Counter,14,14,Medium
October,Bank,14,14,Medium
October,Admission Cell,14,14,Low
October,Library,15,14,Medium
October,Cafeteria,15,14,Medium
October,Lab,15,14,Low
October,Fee Counter,15,14,Medium
October,Bank,15,14,Medium
October,Admission Cell,15,14,Low
October,Library,16,14,Medium
October,Cafeteria,16,14,Low
October,Lab,16,14,Low
October,Fee Counter,16,14,Medium
October,Bank,16,14,Medium
October,Admission Cell,16,14,Low
October,Library,17,14,Medium
October,Cafeteria,17,14,Low
October,Lab,17,14,Low
October,Fee Counter,17,14,Medium
October,Bank,17,14,Medium
October,Admission Cell,17,14,Low
October,Library,9,15,Medium
October,Cafeteria,9,15,Low
October,Lab,9,15,Medium
October,Fee Counter,9,15,Medium
October,Bank,9,15,Medium
October,Admission Cell,9,15,Low
October,Library,10,15,High
October,Cafeteria,10,15,Medium
October,Lab,10,15,Medium
October,Fee Counter,10,15,Medium
October,Bank,10,15,Medium
October,Admission Cell,10,15,Low
October,Library,11,15,High
October,Cafeteria,11,15,Medium
October,Lab,11,15,Medium
October,Fee Counter,11,15,Medium
October,Bank,11,15,Medium
October,Admission Cell,11,15,Low
October,Library,12,15,High
October,Cafeteria,12,15,High
October,Lab,12,15,Medium
October,Fee Counter,12,15,Medium
October,Bank,12,15,Medium
October,Admission Cell,12,15,Low
October,Library,13,15,Medium
October,Cafeteria,13,15,High
October,Lab,13,15,Medium
October,Fee Counter,13,15,Medium
October,Bank,13,15,Medium
October,Admission Cell,13,15,Low
October,Library,14,15,Medium
October,Cafeteria,14,15,High
October,Lab,14,15,Low
October,Fee Counter,14,15,Medium
October,Bank,14,15,Medium
October,Admission Cell,14,15,Low
October,Library,15,15,Medium
October,Cafeteria,15,15,Medium
October,Lab,15,15,Low
October,Fee Counter,15,15,Medium
October,Bank,15,15,Medium
October,Admission Cell,15,15,Low
October,Library,16,15,Medium
October,Cafeteria,16,15,Low
October,Lab,16,15,Low
October,Fee Counter,16,15,Medium
October,Bank,16,15,Medium
October,Admission Cell,16,15,Low
October,Library,17,15,Medium
October,Cafeteria,17,15,Low
October,Lab,17,15,Low
October,Fee Counter,17,15,Medium
October,Bank,17,15,Medium
October,Admission Cell,17,15,Low
October,Library,9,16,Medium
October,Cafeteria,9,16,Low
October,Lab,9,16,Medium
October,Fee Counter,9,16,Medium
October,Bank,9,16,Medium
October,Admission Cell,9,16,Low
October,Library,10,16,High
October,Cafeteria,10,16,Medium
October,Lab,10,16,Medium
October,Fee Counter,10,16,Medium
October,Bank,10,16,Medium
October,Admission Cell,10,16,Low
October,Library,11,16,High
October,Cafeteria,11,16,Medium
October,Lab,11,16,Medium
October,Fee Counter,11,16,Medium
October,Bank,11,16,Medium
October,Admission Cell,11,16,Low
October,Library,12,16,High
October,Cafeteria,12,16,High
October,Lab,12,16,Medium
October,Fee Counter,12,16,Medium
October,Bank,12,16,Medium
October,Admission Cell,12,16,Low
October,Library,13,16,Medium
October,Cafeteria,13,16,High
October,Lab,13,16,Medium
October,Fee Counter,13,16,Medium
October,Bank,13,16,Medium
October,Admission Cell,13,16,Low
October,Library,14,16,Medium
October,Cafeteria,14,16,High
October,Lab,14,16,Low
October,Fee Counter,14,16,Medium
October,Bank,14,16,Medium
October,Admission Cell,14,16,Low
October,Library,15,16,Medium
October,Cafeteria,15,16,Medium
October,Lab,15,16,Low
October,Fee Counter,15,16,Medium
October,Bank,15,16,Medium
October,Admission Cell,15,16,Low
October,Library,16,16,Medium
October,Cafeteria,16,16,Low
October,Lab,16,16,Low
October,Fee Counter,16,16,Medium
October,Bank,16,16,Medium
October,Admission Cell,16,16,Low
October,Library,17,16,Medium
October,Cafeteria,17,16,Low
October,Lab,17,16,Low
October,Fee Counter,17,16,Medium
October,Bank,17,16,Medium
October,Admission Cell,17,16,Low
October,Library,9,17,Medium
October,Cafeteria,9,17,Low
October,Lab,9,17,Medium
October,Fee Counter,9,17,Medium
October,Bank,9,17,Medium
October,Admission Cell,9,17,Low
October,Library,10,17,High
October,Cafeteria,10,17,Medium
October,Lab,10,17,Medium
October,Fee Counter,10,17,Medium
October,Bank,10,17,Medium
October,Admission Cell,10,17,Low
October,Library,11,17,High
October,Cafeteria,11,17,Medium
October,Lab,11,17,Medium
October,Fee Counter,11,17,Medium
October,Bank,11,17,Medium
October,Admission Cell,11,17,Low
October,Library,12,17,High
October,Cafeteria,12,17,High
October,Lab,12,17,Medium
October,Fee Counter,12,17,Medium
October,Bank,12,17,Medium
October,Admission Cell,12,17,Low
October,Library,13,17,Medium
October,Cafeteria,13,17,High
October,Lab,13,17,Medium
October,Fee Counter,13,17,Medium
October,Bank,13,17,Medium
October,Admission Cell,13,17,Low
October,Library,14,17,Medium
October,Cafeteria,14,17,High
October,Lab,14,17,Low
October,Fee Counter,14,17,Medium
October,Bank,14,17,Medium
October,Admission Cell,14,17,Low
October,Library,15,17,Medium
October,Cafeteria,15,17,Medium
October,Lab,15,17,Low
October,Fee Counter,15,17,Medium
October,Bank,15,17,Medium
October,Admission Cell,15,17,Low
October,Library,16,17,Medium
October,Cafeteria,16,17,Low
October,Lab,16,17,Low
October,Fee Counter,16,17,Medium
October,Bank,16,17,Medium
October,Admission Cell,16,17,Low
October,Library,17,17,Medium
October,Cafeteria,17,17,Low
October,Lab,17,17,Low
October,Fee Counter,17,17,Medium
October,Bank,17,17,Medium
October,Admission Cell,17,17,Low
October,Library,9,18,Medium
October,Cafeteria,9,18,Low
October,Lab,9,18,Medium
October,Fee Counter,9,18,Medium
October,Bank,9,18,Medium
October,Admission Cell,9,18,Low
October,Library,10,18,High
October,Cafeteria,10,18,Medium
October,Lab,10,18,Medium
October,Fee Counter,10,18,Medium
October,Bank,10,18,Medium
October,Admission Cell,10,18,Low
October,Library,11,18,High
October,Cafeteria,11,18,Medium
October,Lab,11,18,Medium
October,Fee Counter,11,18,Medium
October,Bank,11,18,Medium
October,Admission Cell,11,18,Low
October,Library,12,18,High
October,Cafeteria,12,18,High
October,Lab,12,18,Medium
October,Fee Counter,12,18,Medium
October,Bank,12,18,Medium
October,Admission Cell,12,18,Low
October,Library,13,18,Medium
October,Cafeteria,13,18,High
October,Lab,13,18,Medium
October,Fee Counter,13,18,Medium
October,Bank,13,18,Medium
October,Admission Cell,13,18,Low
October,Library,14,18,Medium
October,Cafeteria,14,18,High
October,Lab,14,18,Low
October,Fee Counter,14,18,Medium
October,Bank,14,18,Medium
October,Admission Cell,14,18,Low
October,Library,15,18,Medium
October,Cafeteria,15,18,Medium
October,Lab,15,18,Low
October,Fee Counter,15,18,Medium
October,Bank,15,18,Medium
October,Admission Cell,15,18,Low
October,Library,16,18,Medium
October,Cafeteria,16,18,Low
October,Lab,16,18,Low
October,Fee Counter,16,18,Medium
October,Bank,16,18,Medium
October,Admission Cell,16,18,Low
October,Library,17,18,Medium
October,Cafeteria,17,18,Low
October,Lab,17,18,Low
October,Fee Counter,17,18,Medium
October,Bank,17,18,Medium
October,Admission Cell,17,18,Low
October,Library,9,19,Medium
October,Cafeteria,9,19,Low
October,Lab,9,19,Medium
October,Fee Counter,9,19,Medium
October,Bank,9,19,Medium
October,Admission Cell,9,19,Low
October,Library,10,19,High
October,Cafeteria,10,19,Medium
October,Lab,10,19,Medium
October,Fee Counter,10,19,Medium
October,Bank,10,19,Medium
October,Admission Cell,10,19,Low
October,Library,11,19,High
October,Cafeteria,11,19,Medium
October,Lab,11,19,Medium
October,Fee Counter,11,19,Medium
October,Bank,11,19,Medium
October,Admission Cell,11,19,Low
October,Library,12,19,High
October,Cafeteria,12,19,High
October,Lab,12,19,Medium
October,Fee Counter,12,19,Medium
October,Bank,12,19,Medium
October,Admission Cell,12,19,Low
October,Library,13,19,Medium
October,Cafeteria,13,19,High
October,Lab,13,19,Medium
October,Fee Counter,13,19,Medium
October,Bank,13,19,Medium
October,Admission Cell,13,19,Low
October,Library,14,19,Medium
October,Cafeteria,14,19,High
October,Lab,14,19,Low
October,Fee Counter,14,19,Medium
October,Bank,14,19,Medium
October,Admission Cell,14,19,Low
October,Library,15,19,Medium
October,Cafeteria,15,19,Medium
October,Lab,15,19,Low
October,Fee Counter,15,19,Medium
October,Bank,15,19,Medium
October,Admission Cell,15,19,Low
October,Library,16,19,Medium
October,Cafeteria,16,19,Low
October,Lab,16,19,Low
October,Fee Counter,16,19,Medium
October,Bank,16,19,Medium
October,Admission Cell,16,19,Low
October,Library,17,19,Medium
October,Cafeteria,17,19,Low
October,Lab,17,19,Low
October,Fee Counter,17,19,Medium
October,Bank,17,19,Medium
October,Admission Cell,17,19,Low
October,Library,9,20,Medium
October,Cafeteria,9,20,Low
October,Lab,9,20,Medium
October,Fee Counter,9,20,Medium
October,Bank,9,20,Medium
October,Admission Cell,9,20,Low
October,Library,10,20,High
October,Cafeteria,10,20,Medium
October,Lab,10,20,Medium
October,Fee Counter,10,20,Medium
October,Bank,10,20,Medium
October,Admission Cell,10,20,Low
October,Library,11,20,High
October,Cafeteria,11,20,Medium
October,Lab,11,20,Medium
October,Fee Counter,11,20,Medium
October,Bank,11,20,Medium
October,Admission Cell,11,20,Low
October,Library,12,20,High
October,Cafeteria,12,20,High
October,Lab,12,20,Medium
October,Fee Counter,12,20,Medium
October,Bank,12,20,Medium
October,Admission Cell,12,20,Low
October,Library,13,20,Medium
October,Cafeteria,13,20,High
October,Lab,13,20,Medium
October,Fee Counter,13,20,Medium
October,Bank,13,20,Medium
October,Admission Cell,13,20,Low
October,Library,14,20,Medium
October,Cafeteria,14,20,High
October,Lab,14,20,Low
October,Fee Counter,14,20,Medium
October,Bank,14,20,Medium
October,Admission Cell,14,20,Low
October,Library,15,20,Medium
October,Cafeteria,15,20,Medium
October,Lab,15,20,Low
October,Fee Counter,15,20,Medium
October,Bank,15,20,Medium
October,Admission Cell,15,20,Low
October,Library,16,20,Medium
October,Cafeteria,16,20,Low
October,Lab,16,20,Low
October,Fee Counter,16,20,Medium
October,Bank,16,20,Medium
October,Admission Cell,16,20,Low
October,Library,17,20,Medium
October,Cafeteria,17,20,Low
October,Lab,17,20,Low
October,Fee Counter,17,20,Medium
October,Bank,17,20,Medium
October,Admission Cell,17,20,Low
October,Library,9,21,Medium
October,Cafeteria,9,21,Low
October,Lab,9,21,Medium
October,Fee Counter,9,21,Medium
October,Bank,9,21,Medium
October,Admission Cell,9,21,Low
October,Library,10,21,High
October,Cafeteria,10,21,Medium
October,Lab,10,21,Medium
October,Fee Counter,10,21,Medium
October,Bank,10,21,Medium
October,Admission Cell,10,21,Low
October,Library,11,21,High
October,Cafeteria,11,21,Medium
October,Lab,11,21,Medium
October,Fee Counter,11,21,Medium
October,Bank,11,21,Medium
October,Admission Cell,11,21,Low
October,Library,12,21,High
October,Cafeteria,12,21,High
October,Lab,12,21,Medium
October,Fee Counter,12,21,Medium
October,Bank,12,21,Medium
October,Admission Cell,12,21,Low
October,Library,13,21,Medium
October,Cafeteria,13,21,High
October,Lab,13,21,Medium
October,Fee Counter,13,21,Medium
October,Bank,13,21,Medium
October,Admission Cell,13,21,Low
October,Library,14,21,Medium
October,Cafeteria,14,21,High
October,Lab,14,21,Low
October,Fee Counter,14,21,Medium
October,Bank,14,21,Medium
October,Admission Cell,14,21,Low
October,Library,15,21,Medium
October,Cafeteria,15,21,Medium
October,Lab,15,21,Low
October,Fee Counter,15,21,Medium
October,Bank,15,21,Medium
October,Admission Cell,15,21,Low
October,Library,16,21,Medium
October,Cafeteria,16,21,Low
October,Lab,16,21,Low
October,Fee Counter,16,21,Medium
October,Bank,16,21,Medium
October,Admission Cell,16,21,Low
October,Library,17,21,Medium
October,Cafeteria,17,21,Low
October,Lab,17,21,Low
October,Fee Counter,17,21,Medium
October,Bank,17,21,Medium
October,Admission Cell,17,21,Low
October,Library,9,22,Medium
October,Cafeteria,9,22,Low
October,Lab,9,22,Medium
October,Fee Counter,9,22,Medium
October,Bank,9,22,Medium
October,Admission Cell,9,22,Low
October,Library,10,22,High
October,Cafeteria,10,22,Medium
October,Lab,10,22,Medium
October,Fee Counter,10,22,Medium
October,Bank,10,22,Medium
October,Admission Cell,10,22,Low
October,Library,11,22,High
October,Cafeteria,11,22,Medium
October,Lab,11,22,Medium
October,Fee Counter,11,22,Medium
October,Bank,11,22,Medium
October,Admission Cell,11,22,Low
October,Library,12,22,High
October,Cafeteria,12,22,High
October,Lab,12,22,Medium
October,Fee Counter,12,22,Medium
October,Bank,12,22,Medium
October,Admission Cell,12,22,Low
October,Library,13,22,Medium
October,Cafeteria,13,22,High
October,Lab,13,22,Medium
October,Fee Counter,13,22,Medium
October,Bank,13,22,Medium
October,Admission Cell,13,22,Low
October,Library,14,22,Medium
October,Cafeteria,14,22,High
October,Lab,14,22,Low
October,Fee Counter,14,22,Medium
October,Bank,14,22,Medium
October,Admission Cell,14,22,Low
October,Library,15,22,Medium
October,Cafeteria,15,22,Medium
October,Lab,15,22,Low
October,Fee Counter,15,22,Medium
October,Bank,15,22,Medium
October,Admission Cell,15,22,Low
October,Library,16,22,Medium
October,Cafeteria,16,22,Low
October,Lab,16,22,Low
October,Fee Counter,16,22,Medium
October,Bank,16,22,Medium
October,Admission Cell,16,22,Low
October,Library,17,22,Medium
October,Cafeteria,17,22,Low
October,Lab,17,22,Low
October,Fee Counter,17,22,Medium
October,Bank,17,22,Medium
October,Admission Cell,17,22,Low
October,Library,9,23,Medium
October,Cafeteria,9,23,Low
October,Lab,9,23,Medium
October,Fee Counter,9,23,Medium
October,Bank,9,23,Medium
October,Admission Cell,9,23,Low
October,Library,10,23,High
October,Cafeteria,10,23,Medium
October,Lab,10,23,Medium
October,Fee Counter,10,23,Medium
October,Bank,10,23,Medium
October,Admission Cell,10,23,Low
October,Library,11,23,High
October,Cafeteria,11,23,Medium
October,Lab,11,23,Medium
October,Fee Counter,11,23,Medium
October,Bank,11,23,Medium
October,Admission Cell,11,23,Low
October,Library,12,23,High
October,Cafeteria,12,23,High
October,Lab,12,23,Medium
October,Fee Counter,12,23,Medium
October,Bank,12,23,Medium
October,Admission Cell,12,23,Low
October,Library,13,23,Medium
October,Cafeteria,13,23,High
October,Lab,13,23,Medium
October,Fee Counter,13,23,Medium
October,Bank,13,23,Medium
October,Admission Cell,13,23,Low
October,Library,14,23,Medium
October,Cafeteria,14,23,High
October,Lab,14,23,Low
October,Fee Counter,14,23,Medium
October,Bank,14,23,Medium
October,Admission Cell,14,23,Low
October,Library,15,23,Medium
October,Cafeteria,15,23,Medium
October,Lab,15,23,Low
October,Fee Counter,15,23,Medium
October,Bank,15,23,Medium
October,Admission Cell,15,23,Low
October,Library,16,23,Medium
October,Cafeteria,16,23,Low
October,Lab,16,23,Low
October,Fee Counter,16,23,Medium
October,Bank,16,23,Medium
October,Admission Cell,16,23,Low
October,Library,17,23,Medium
October,Cafeteria,17,23,Low
October,Lab,17,23,Low
October,Fee Counter,17,23,Medium
October,Bank,17,23,Medium
October,Admission Cell,17,23,Low
October,Library,9,24,Medium
October,Cafeteria,9,24,Low
October,Lab,9,24,Medium
October,Fee Counter,9,24,Medium
October,Bank,9,24,Medium
October,Admission Cell,9,24,Low
October,Library,10,24,High
October,Cafeteria,10,24,Medium
October,Lab,10,24,Medium
October,Fee Counter,10,24,Medium
October,Bank,10,24,Medium
October,Admission Cell,10,24,Low
October,Library,11,24,High
October,Cafeteria,11,24,Medium
October,Lab,11,24,Medium
